"latitude","longitude","latlng_geom","postcount","usercount"
"42.87196448","1.56354206","0101000020E610000072EDD9AD4404F93FD46F36889C6F4540",1,1
"47.4165","8.5851","0101000020E61000007AC7293A922B21405A643BDF4FB54740",1,1
"41.37807","2.17779","0101000020E61000005C72DC291D6C0140A3CC069964B04440",1,1
"50.0833055","8.24143333","0101000020E61000005C0741269D7B2040D9092FC1A90A4940",1,1
"48.3446","2.60349","0101000020E61000004EB4AB90F2D30440CE1951DA1B2C4840",1,1
"53.75930788","-1.68518305","0101000020E61000006460788082F6FABFF918280031E14A40",1,1
"53.10061","-2.44612","0101000020E61000006FBBD05CA79103C046D3D9C9E08C4A40",1,1
"45.41143","6.34945","0101000020E61000004B598638D6651940F14BFDBCA9B44640",1,1
"45.5683998","27.1301846","0101000020E61000005E7127C753213B40C7061C53C1C84640",1,1
"51.5246149","-0.0791699","0101000020E6100000F7DC53837A44B4BF463FBF9426C34940",1,1
"54.3410714","13.73733681","0101000020E6100000872CDA3584792B40EB4C463AA82B4B40",1,1
"45.91239753","12.7016314","0101000020E610000082B1193B3C6729408D263871C9F44640",1,1
"40.6740197","14.79301819","0101000020E6100000C15DEE7A06962D400C2E0C4746564440",1,1
"45.78002","12.83619","0101000020E6100000077C7E1821AC2940EB1C03B2D7E34640",1,1
"43.5207","13.23809","0101000020E61000006002B7EEE6792A407B832F4CA6C24540",1,1
"48.85853","2.36333","0101000020E6100000D53E1D8F19E802404451A04FE46D4840",1,1
"45.1858","9.1480599","0101000020E6100000B4B2D881CE4B224064CC5D4BC8974640",1,1
"52.52344","13.3489","0101000020E610000018265305A3B22A4089B5F81400434A40",1,1
"54.9787","-1.6142","0101000020E61000004F401361C3D3F9BF304CA60A467D4B40",1,1
"54.14516","10.96421","0101000020E6100000CBF3E0EEACED2540FB57569A94124B40",1,1
"41.6370259","13.3534063","0101000020E61000009666A9ABF1B42A403C9A8F108AD14440",1,1
"38.12844247","13.36332554","0101000020E6100000FD3320CE05BA2A40A30888CD70104340",1,1
"41.404995","2.15574167","0101000020E610000005321A7DF53E014092054CE0D6B34440",1,1
"45.13820768","10.43630216","0101000020E610000092BF28FF62DF2440F9D30CCAB0914640",1,1
"53.27347","-9.05149","0101000020E61000005F24B4E55C1A22C0F437A11001A34A40",1,1
"38.25078","-1.71352","0101000020E6100000B4AB90F2936AFBBFD53E1D8F19204340",1,1
"54.659465","-7.33473973","0101000020E610000065160403C6561DC0A6ED5F5969544B40",1,1
"48.07648","11.66644","0101000020E6100000137EA99F375527402766BD18CA094840",1,1
"39.33213","26.70211","0101000020E6100000CF31207BBDB33A409F02603C83AA4340",1,1
"51.5877","-2.9983","0101000020E61000003FC6DCB584FC07C0FAEDEBC039CB4940",1,1
"41.37462","2.17248","0101000020E610000070B6B9313D610140B936548CF3AF4440",1,1
"52.49254","4.59329","0101000020E6100000E42CEC69875F124065FCFB8C0B3F4A40",1,1
"51.84926","-8.29798","0101000020E610000063B9A5D5909820C086E63A8DB4EC4940",1,1
"43.3254003","-3.0247591","0101000020E6100000263A26E6B43208C0E64D8FB7A6A94540",1,1
"48.18755921","16.3810122","0101000020E61000008460FA038A613040BE81B0F001184840",1,1
"52.3680381","4.90056761","0101000020E6100000C52543652E9A13404B9759DF1B2F4A40",1,1
"52.09454","5.11781","0101000020E61000002A91442FA3781440F91400E3190C4A40",1,1
"52.50576606","13.43729015","0101000020E6100000D3399A7EE4DF2A403A9037F1BC404A40",1,1
"51.59395077","-0.13060271","0101000020E610000048071CF096B7C0BFC14A2E9406CC4940",1,1
"48.88962","2.33617","0101000020E6100000AA2B9FE579B002400BEF7211DF714840",1,1
"50.9432617","6.8773567","0101000020E6100000B8B475CB69821B40E188A4CCBC784940",1,1
"48.86834","2.37926","0101000020E61000009B728577B908034082E7DEC3256F4840",1,1
"50.47518","4.18539","0101000020E610000092054CE0D6BD10404DDBBFB2D23C4940",1,1
"41.037383","28.968757","0101000020E610000065C5707500F83C40933655F7C8844440",1,1
"41.037474","28.968684","0101000020E61000009128B4ACFBF73C40A439B2F2CB844440",1,1
"40.82005678","14.34848752","0101000020E6100000A5EDCAF46CB22C40467BDD9EF7684440",1,1
"41.04452187","29.0078976","0101000020E610000086B7BD9305023D40AACD83E4B2854440",1,1
"41.13990381","-8.61113874","0101000020E6100000BF3C4B2DE73821C09544385EE8914440",1,1
"41.037599","28.968946","0101000020E61000000B9755D80CF83C4060AE450BD0844440",1,1
"41.037688","28.968537","0101000020E610000049F7730AF2F73C40D0B9DBF5D2844440",1,1
"38.08173","-0.94487","0101000020E6100000B1169F02603CEEBF118DEE20760A4340",1,1
"40.42199144","-3.68379379","0101000020E61000002A10EAE068780DC0F8FEC4D003364440",1,1
"51.33608019","12.37320894","0101000020E6100000E9BFFF3D15BF28401571F8AC04AB4940",1,1
"51.5563","5.09146","0101000020E61000009291B3B0A75D1440E561A1D634C74940",1,1
"53.4087","-2.9829","0101000020E61000003EE8D9ACFADC07C007F0164850B44A40",1,1
"36.5333","-6.2963","0101000020E61000001D386744692F19C0787AA52C43444240",1,1
"49.62126","6.06479","0101000020E61000006E6E4C4F584218400F289B7285CF4840",1,1
"51.93068","8.91229","0101000020E610000089EFC4AC17D321404985B18520F74940",1,1
"53.26337","-4.09181","0101000020E610000075C8CD70035E10C0AF5FB01BB6A14A40",1,1
"40.3957998","-3.7320654","0101000020E6100000E943BC1A45DB0DC0B5615E91A9324440",1,1
"40.4088","-3.6457","0101000020E6100000B537F8C2642A0DC06A4DF38E53344440",1,1
"50.18375","8.52699","0101000020E610000059A31EA2D10D2140EC51B81E85174940",1,1
"42.31819161","-2.62347016","0101000020E6100000E8DA59ECDDFC04C0E267AF80BA284540",1,1
"52.1137774","4.28060919","0101000020E61000003807F803581F11400F030242900E4A40",1,1
"48.13761898","11.57598422","0101000020E6100000FBD25767E72627405634AD7F9D114840",1,1
"51.49532522","-0.18168536","0101000020E61000009355AE437741C7BF5A641AD166BF4940",1,1
"43.2145","27.9065","0101000020E6100000F2D24D6210E83B40FA7E6ABC749B4540",1,1
"52.13921","-0.46369","0101000020E610000005DD5ED218ADDDBF59A31EA2D1114A40",1,1
"43.3301","11.3225","0101000020E610000085EB51B81EA526406E3480B740AA4540",1,1
"53.274","-3.223","0101000020E610000062105839B4C809C0508D976E12A34A40",1,1
"52.51752","13.35284","0101000020E6100000F870C971A7B42A40518369183E424A40",1,1
"53.98436299","-6.39338816","0101000020E61000009F558758D49219C0ADB8409BFFFD4A40",1,1
"49.45","-2.55","0101000020E610000066666666666604C09A99999999B94840",1,1
"41.03736","28.968911","0101000020E610000012BC218D0AF83C40DB166536C8844440",1,1
"41.037215","28.968254","0101000020E6100000A038807EDFF73C40D8F50B76C3844440",1,1
"52.56493314","-0.24058911","0101000020E6100000BAA39CBB9FCBCEBF015DA8BA4F484A40",1,1
"51.94476481","-0.6494439","0101000020E610000033C6E2923EC8E4BF4BAEA40DEEF84940",1,1
"40.7333","13.85","0101000020E61000003333333333B32B4012143FC6DC5D4440",1,1
"54.12844","-2.76798","0101000020E61000004DDBBFB2D22406C0C6BFCFB870104B40",1,1
"52.339973","4.85782915","0101000020E6100000CF38C3C36A6E1340F2423A3C842B4A40",1,1
"51.51224879","-0.11475259","0101000020E610000075692EFD6C60BDBF983B4C5E91C14940",1,1
"53.5637","9.915106","0101000020E61000002BBF0CC688D42340AA60545227C84A40",1,1
"51.51583333","-0.09222222","0101000020E6100000FE50DD1AE09BB7BFB54499D306C24940",1,1
"53.38411461","-6.60036732","0101000020E6100000DCF2D3B0C6661AC0D2EEE3AA2AB14A40",1,1
"40.64432302","14.3318781","0101000020E61000006A8423EDEBA92C40E07A3D2D79524440",1,1
"52.27675042","4.75451631","0101000020E610000090FE6EEC9F041340F286C98E6C234A40",1,1
"48.87234548","2.31474638","0101000020E61000003A1305C099840240EBB44504A96F4840",1,1
"40.9667","-5.65","0101000020E61000009A999999999916C088855AD3BC7B4440",1,1
"40.41101389","-3.69308056","0101000020E6100000038C15D26D8B0DC039E0671A9C344440",1,1
"54.43442173","12.70349133","0101000020E610000035BDFE0330682940C88299219B374B40",1,1
"50.83849847","4.38155185","0101000020E6100000C7E93587B5861140B132F9EA536B4940",1,1
"51.8917912","-8.4890735","0101000020E610000036AE7FD767FA20C0286ECB3626F24940",1,1
"41.296944","2.078333","0101000020E61000009F94490D6DA00040295FD04202A64440",1,1
"45.77784273","9.18175854","0101000020E61000002E2392740F5D22400464BF5990E34640",1,1
"50.84047","4.37725","0101000020E6100000FCA9F1D24D82114073A25D85946B4940",1,1
"49.50817","11.27144","0101000020E610000009A7052FFA8A26407767EDB60BC14840",1,1
"49.26574626","7.01374054","0101000020E6100000AFB70700120E1C40FEDD33F903A24840",1,1
"59.93519347","30.36741257","0101000020E6100000104A0CC00E5E3E40988A6C6BB4F74D40",1,1
"37.59886","-1.31382","0101000020E6100000A14ACD1E6805F5BFF870C971A7CC4240",1,1
"43.9045416","11.1152214","0101000020E61000004299A14CFE3A26408EEFE604C8F34540",1,1
"51.89917365","-8.47081924","0101000020E610000052412C380FF120C06516461F18F34940",1,1
"50.95672","1.85187","0101000020E6100000A818E76F42A1FD3FEDB60BCD757A4940",1,1
"42.78720942","17.88872238","0101000020E6100000C352554F83E3314067003D47C3644540",1,1
"52.51721","13.43753","0101000020E6100000AB09A2EE03E02A400395F1EF33424A40",1,1
"48.13725113","11.57536671","0101000020E610000072502577962627403358ED7191114840",1,1
"50.83897451","4.37446471","0101000020E610000012D34BAD737F114056504984636B4940",1,1
"54.44655","12.57328","0101000020E6100000DAE6C6F484252940B003E78C28394B40",1,1
"41.89256616","12.48939514","0101000020E6100000203EF2FF91FA2840B05BA19B3FF24440",1,1
"52.51470627","13.40563289","0101000020E6100000C476391DAFCF2A401B5922E5E1414A40",1,1
"44.41412478","8.92393881","0101000020E61000000AE9F8810ED921401748710A02354640",1,1
"42.54376","3.02581","0101000020E610000030478FDFDB340840BD6F7CED99454540",1,1
"45.590545","9.20606333","0101000020E61000007C82FE21816922407DE882FA96CB4640",1,1
"41.00881798","28.9566284","0101000020E6100000C06C4C99E5F43C40C0DB93F220814440",1,1
"38.71504","-9.13889","0101000020E61000009E7B0F971C4722C07AAA436E865B4340",1,1
"38.71595534","-9.13622063","0101000020E6100000F2C7DDB5BE4522C02959B16CA45B4340",1,1
"45.18622","8.23135","0101000020E6100000F5DBD7817376204039EE940ED6974640",1,1
"41.14148151","-8.6113286","0101000020E61000000C38F00F003921C02738ED101C924440",1,1
"52.08968655","5.10790847","0101000020E61000001272D68E7F6E14400F924FD97A0B4A40",1,1
"40.46911623","-3.61647355","0101000020E6100000CBCA40AF89EE0CC0B8EF28000C3C4440",1,1
"55.9428743","-3.1891355","0101000020E6100000D2191879598309C0945EE51AB0F84B40",1,1
"48.87405","2.3283","0101000020E6100000E3361AC05BA00240CE88D2DEE06F4840",1,1
"50.83738","4.34709","0101000020E610000016139B8F6B631140892991442F6B4940",1,1
"47.51609542","19.08022967","0101000020E6100000A2D180EE89143340F8412B6A0FC24740",1,1
"51.50821756","0.02840008","0101000020E61000001213371BE9149D3FF9B9E3450DC14940",1,1
"49.63345445","6.16915692","0101000020E6100000192BBD7837AD1840BA20110915D14840",1,1
"44.2353717","28.62585634","0101000020E6100000544B001F38A03C40B4F3ECA8201E4640",1,1
"37.2781641","13.6099385","0101000020E61000008124ECDB49382B40EC3598E19AA34240",1,1
"40.9","-8.5","0101000020E610000000000000000021C03333333333734440",1,1
"38.741585","-9.210935","0101000020E6100000DC291DACFF6B22C0221ADD41EC5E4340",1,1
"46.81136743","1.69165148","0101000020E6100000AC476D240111FB3FDD7150E3DA674740",1,1
"50.82895868","-0.13393728","0101000020E61000004E58A856DB24C1BFEC2A6A511B6A4940",1,1
"43.17345852","-2.28228575","0101000020E6100000C00303081F4202C0684E87E333964540",1,1
"45.1","7.93333","0101000020E6100000B28009DCBABB1F40CDCCCCCCCC8C4640",1,1
"51.5","-0.33333333","0101000020E6100000DA12C1515555D5BF0000000000C04940",1,1
"51.502761","-0.3215384","0101000020E6100000661F1ACC1594D4BF255AF2785AC04940",1,1
"45.32264","8.41843","0101000020E6100000A054FB743CD62040D3307C444CA94640",1,1
"50.93679","7.01232","0101000020E6100000CD58349D9D0C1C40249C16BCE8774940",1,1
"40.3513113","-3.8342347","0101000020E6100000C9810D3E83AC0EC08D1BC8C4F72C4440",1,1
"40.3507894","-3.8341444","0101000020E6100000E12131E653AC0EC04864C4AAE62C4440",1,1
"40.3514791","-3.8344023","0101000020E61000004EA8F11CDBAC0EC01FDD6344FD2C4440",1,1
"40.3513715","-3.8343125","0101000020E6100000E9263108ACAC0EC08C9FC6BDF92C4440",1,1
"40.3511401","-3.8340771","0101000020E61000007CBD569D30AC0EC037E8A628F22C4440",1,1
"40.3508365","-3.8338428","0101000020E6100000620A20C6B5AB0EC01EDFDE35E82C4440",1,1
"40.3507201","-3.8331809","0101000020E6100000FB3669BF5AAA0EC061C66F65E42C4440",1,1
"48.81168","2.38489","0101000020E6100000A3755435411403409D685721E5674840",1,1
"40.8306783","14.19875162","0101000020E6100000A2DAB7C5C2652C409AFFA1AA536A4440",1,1
"39.20246223","26.26556396","0101000020E61000003E32EBFFFB433A403B434848EA994340",1,1
"53.40298249","-2.96585798","0101000020E6100000EA71A5BF13BA07C090B423EE94B34A40",1,1
"41.05801095","29.0304865","0101000020E6100000317898F6CD073D40AB871EE76C874440",1,1
"49.1584","9.22801","0101000020E610000069520ABABD742240DCD7817346944840",1,1
"57.72277628","11.84608317","0101000020E610000028B131D031B127405776E2EE83DC4C40",1,1
"51.92792793","4.3828638","0101000020E6100000054AAF720D8811408F32A857C6F64940",1,1
"41.03929","13.93567","0101000020E610000057B2632310DF2B40A987687407854440",1,1
"45.11706943","8.78456096","0101000020E610000034D661F9B19121400E9B8E21FC8E4640",1,1
"42.77072","2.87401","0101000020E6100000040473F4F8FD0640C22FF5F3A6624540",1,1
"48.79242056","9.18650185","0101000020E610000079C9A42B7D5F224062F072096E654840",1,1
"52.15","4.5","0101000020E610000000000000000012403333333333134A40",1,1
"45.0800095","7.690199","0101000020E610000078EDD286C3C21E4046EF54C03D8A4640",1,1
"53.348197","-6.248048","0101000020E6100000535A7F4B00FE18C05CC823B891AC4A40",1,1
"44.64225917","8.57668456","0101000020E6100000C69DDA3243272140625A698C35524640",1,1
"50.80215","-1.88893","0101000020E6100000B7EEE6A90E39FEBF423EE8D9AC664940",1,1
"40.43604","-3.71294","0101000020E6100000F91400E319B40DC0B9DFA128D0374440",1,1
"51.6079606","-3.3395133","0101000020E6100000D074C0BF52B70AC0D62027A7D1CD4940",1,1
"51.6079525","-3.3395162","0101000020E610000093B2FB4454B70AC0BF823463D1CD4940",1,1
"59.95","30.31666667","0101000020E61000001B621F1111513E409A99999999F94D40",1,1
"52","19","0101000020E610000000000000000033400000000000004A40",1,1
"48.86615618","2.31236463","0101000020E61000009537F206B97F0240052AA934DE6E4840",1,1
"41.89929","12.49051","0101000020E6100000D0B8702024FB284057CF49EF1BF34440",1,1
"51.50920989","-0.13604164","0101000020E6100000B9DB58FDCF69C1BFC52C28CA2DC14940",1,1
"36.09755185","-5.81516983","0101000020E6100000BE2442E1BB4217C008B53A947C0C4240",1,1
"39.55893","16.80216","0101000020E6100000CC28965B5ACD30406B60AB048BC74340",1,1
"43.8963753","8.0298248","0101000020E610000030383932450F20409A38036DBCF24540",1,1
"41.15","-8.61","0101000020E6100000B81E85EB513821C03333333333934440",1,1
"44.9141","9.78812","0101000020E6100000A4A5F2768493234005A3923A01754640",1,1
"53.86937","10.69546","0101000020E6100000325A475513642540D00F238447EF4A40",1,1
"53.83323267","-1.63998842","0101000020E6100000D87F5B7F643DFABFECCD3D5EA7EA4A40",1,1
"39.5687","2.6509","0101000020E610000030BB270F0B3505401B9E5E29CBC84340",1,1
"43.79831842","11.28146662","0101000020E61000009EA18F641C902640E2D8484C2FE64540",1,1
"46.0375299","14.47261","0101000020E61000006E861BF0F9F12C40A38F9EC7CD044740",1,1
"55.66369","12.64003","0101000020E6100000F2EA1C03B247294054573ECBF3D44B40",1,1
"41.4775636","12.69236687","0101000020E6100000C0F70EE97D62294049E1D5CD20BD4440",1,1
"41.89114343","12.49158049","0101000020E6100000A6CD1F70B0FB284098F2E7FC10F24440",1,1
"53.54318","9.99978","0101000020E6100000C763062AE3FF2340AFEB17EC86C54A40",1,1
"51.461042","-0.110983","0101000020E6100000BC7669C36169BCBF8D0A9C6C03BB4940",1,1
"53.6224715","-0.96164134","0101000020E61000000103390FC4C5EEBF96986725ADCF4A40",1,1
"51.52365016","-0.07852198","0101000020E610000099FE1D38041AB4BF62DFEBF706C34940",1,1
"55.9409253","-3.1787636","0101000020E6100000C8B83D9C1B6E09C050BD7F3D70F84B40",1,1
"52.01001","4.71072","0101000020E6100000D673D2FBC6D712400551F70148014A40",1,1
"51.510173","-0.098438","0101000020E61000008E03AF963B33B9BFAF264F594DC14940",1,1
"40.8280258","14.24779773","0101000020E6100000FFBE1458DF7E2C40439FD9BFFC694440",1,1
"45.47811022","9.12389926","0101000020E6100000AF654BB96F3F2240456437B732BD4640",1,1
"53.4015845","-1.51588982","0101000020E610000048D413AF1541F8BF4E0AF31E67B34A40",1,1
"45.46247507","9.17645692","0101000020E6100000141BB98F585A2240C36E126232BB4640",1,1
"39.1461","26.5297","0101000020E6100000F2B0506B9A873A4009F9A067B3924340",1,1
"44.41628229","12.21552677","0101000020E610000002205986596E28401CBAF2BC48354640",1,1
"48.17347011","11.54692477","0101000020E61000006E0B0186061827404AA4C04434164840",1,1
"51.48012","-0.02622","0101000020E61000009A25016A6AD99ABFE813799274BD4940",1,1
"55.94289107","-3.18689182","0101000020E6100000C1517623C17E09C094AB92A7B0F84B40",1,1
"41.414748","2.098089","0101000020E61000005CC7B8E2E2C800406C0A647616B54440",1,1
"36.12583333","-5.34305556","0101000020E6100000D4A4EBF4495F15C0638C7A4E1B104240",1,1
"55.9440903","-3.1915243","0101000020E6100000461D67E43D8809C0447C71F3D7F84B40",1,1
"55.9409346","-3.1787716","0101000020E6100000F6A0FBCD1F6E09C06156838B70F84B40",1,1
"52.4567964","13.5294675","0101000020E6100000FB96395D160F2B401C77EF4D783A4A40",1,1
"40.03","-6.08986","0101000020E6100000CEDF8442045C18C0A4703D0AD7034440",1,1
"53.68235059","-1.50344771","0101000020E610000032239B2F1F0EF8BF683A9E4357D74A40",1,1
"45.43772327","12.33163963","0101000020E6100000A9D069ABCCA9284091ACEC5007B84640",1,1
"51.06637","13.75753","0101000020E61000004E7ADFF8DA832B40BFB7E9CF7E884940",1,1
"51.53706","-0.14136","0101000020E61000002B357BA01518C2BFB0FECF61BEC44940",1,1
"41.59102","12.64755","0101000020E6100000B30C71AC8B4B294016A4198BA6CB4440",1,1
"45.6601","8.7929","0101000020E61000002EFF21FDF6952140780B24287ED44640",1,1
"50.97710229","11.32776297","0101000020E6100000CBFA498CD0A72640C73216B0117D4940",1,1
"52.4080648","-1.5057404","0101000020E61000005E41E43E8317F8BF0B53A5773B344A40",1,1
"47.3846","8.5316","0101000020E6100000711B0DE02D1021405305A3923AB14740",1,1
"53.7167","-1.85","0101000020E61000009A9999999999FDBF88855AD3BCDB4A40",1,1
"50.8257399","-0.1424249","0101000020E6100000C16AD1A7FA3AC2BF4CC054D8B1694940",1,1
"37.0759681","15.27504861","0101000020E61000004185E12BD38C2E4006859C52B9894240",1,1
"55.928313","23.309177","0101000020E6100000E6AC4F39264F3740D0B9DBF5D2F64B40",1,1
"51.57532205","-0.10373815","0101000020E61000008AF89859958EBABF76B52627A4C94940",1,1
"52.38525284","4.53199874","0101000020E6100000B9401747C4201240DD3E0EF74F314A40",1,1
"42.41646","12.1055","0101000020E6100000BC74931804362840CC0BB08F4E354540",1,1
"53.4743336","-2.2478713","0101000020E6100000A0EFB8F2A3FB01C06DB2A1F6B6BC4A40",1,1
"52.136381","-0.4681859","0101000020E610000061B13CFEC1F6DDBFDC65BFEE74114A40",1,1
"51.5012679","-0.1248698","0101000020E61000004610429B77F7BFBF6E84EA8B29C04940",1,1
"52.51408692","13.39977571","0101000020E6100000D05EE066AFCC2A40C659A699CD414A40",1,1
"41.72117","12.67348","0101000020E61000002905DD5ED25829409C6D6E4C4FDC4440",1,1
"44.4167","8.85","0101000020E61000003333333333B32140211FF46C56354640",1,1
"39.52993","-0.35305","0101000020E61000004694F6065F98D6BFAB9509BFD4C34340",1,1
"51.3396","12.3771","0101000020E6100000A9A44E4013C128405DDC460378AB4940",1,1
"41.037501","28.968187","0101000020E610000090696D1ADBF73C409D4830D5CC844440",1,1
"41.037988","28.968477","0101000020E61000009EEDD11BEEF73C40FAD170CADC844440",1,1
"37.13125736","26.8520909","0101000020E61000001EB814A122DA3A4097478A0ACD904240",1,1
"41.37773361","2.17352682","0101000020E6100000F20787076263014067C62E9359B04440",1,1
"37.97045259","23.72500972","0101000020E61000009FAEAC3C9AB937402B2F5CCA37FC4240",1,1
"53.5568128","10.01330674","0101000020E6100000963B1A24D006244042FF4EA445C74A40",1,1
"53.545269","9.9796305","0101000020E61000000954FF2092F52340E542E55FCBC54A40",1,1
"55.8570254","-4.255344","0101000020E610000057EBC4E5780511C0B06B2002B3ED4B40",1,1
"55.8569657","-4.2554114","0101000020E6100000301AE8908A0511C09AA5530DB1ED4B40",1,1
"55.8568701","-4.2553449","0101000020E610000033CD2A22790511C0CB3560EBADED4B40",1,1
"45.756343","4.833194","0101000020E6100000C9E4D4CE305513407EC7F0D8CFE04640",1,1
"54.9881","-1.61944","0101000020E61000000C59DDEA39E9F9BFBC96900F7A7E4B40",1,1
"41.8618961","12.4874549","0101000020E6100000C68C4BB093F928406506859C52EE4440",1,1
"35.8854","14.4302","0101000020E6100000787AA52C43DC2C406FF085C954F14140",1,1
"36.73381","14.85381","0101000020E6100000DAFE959526B52D4027BD6F7CED5D4240",1,1
"55.85698173","-4.25406393","0101000020E6100000DFC5B955290411C04CCFCB93B1ED4B40",1,1
"54.57952862","-5.93840631","0101000020E61000007B3D6F95EDC017C07DFF6AFE2D4A4B40",1,1
"53.94302915","14.19143369","0101000020E610000022CEBB9803622C405C36DF2DB5F84A40",1,1
"40.85321256","14.25065861","0101000020E610000057D2485356802C4044DEB411366D4440",1,1
"51.58755732","-0.07262543","0101000020E6100000613BB5869497B2BF74F6081435CB4940",1,1
"55.85792198","-4.24454292","0101000020E61000002F798F7569FA10C04E4F2F63D0ED4B40",1,1
"54.08161083","13.91519213","0101000020E61000002BD0171094D42B40BAEC4239720A4B40",1,1
"40.46405","-3.6928224","0101000020E6100000667D6F78E68A0DC0BADA8AFD653B4440",1,1
"51.51","-0.5931","0101000020E6100000423EE8D9ACFAE2BFE17A14AE47C14940",1,1
"47.80371517","13.04562092","0101000020E6100000ADD30EA05B172A407B398123E0E64740",1,1
"42.04786321","-8.64385952","0101000020E61000008C3C7BF4A74921C0D8D0B46120064540",1,1
"44.41410142","8.92369821","0101000020E6100000C1A5C6F8EED8214047107C4601354640",1,1
"55.60916593","12.99504519","0101000020E6100000292F2A9076FD2940FE973126F9CD4B40",1,1
"38.9732","-5.79281","0101000020E61000005DC47762D62B17C0CD3B4ED1917C4340",1,1
"39.18643108","9.1516757","0101000020E61000002132F66FA84D22406BC73FF9DC974340",1,1
"42.05341","12.61359","0101000020E6100000274EEE77283A2940C2A38D23D6064540",1,1
"45.81628","8.24813","0101000020E61000001E5036E50A7F20407F30F0DC7BE84640",1,1
"42.7601","11.1136","0101000020E6100000B5A679C7293A264045D8F0F44A614540",1,1
"39.207768","9.169154","0101000020E6100000A5F9635A9B562240E2934E24989A4340",1,1
"55.86352505","-4.26130238","0101000020E61000002CDEE1D9920B11C06D8324FD87EE4B40",1,1
"46.15445677","6.19379279","0101000020E61000009C00FD9D71C61840DDE54B3DC5134740",1,1
"47.36554333","7.15809966","0101000020E6100000BBD594E0E4A11C407BCFB31FCAAE4740",1,1
"52.57657658","4.98111609","0101000020E6100000808440B2A9EC1340A95EE942CD494A40",1,1
"52.49417376","13.37875677","0101000020E6100000C3934868ECC12A40E5DEF415413F4A40",1,1
"38.11473","15.66875","0101000020E61000006666666666562F405FEFFE78AF0E4340",1,1
"45.46218","9.19814","0101000020E6100000130F289B72652240C16ED8B628BB4640",1,1
"37.99299","-0.66298","0101000020E6100000D7DD3CD52137E5BFA5A0DB4B1AFF4240",1,1
"52.01208973","4.71090412","0101000020E610000076F7E73FF7D71240D67B01288C014A40",1,1
"48.8330399","2.3694099","0101000020E61000008E8C7A2D8DF40240AE612B0DA16A4840",1,1
"51.94594595","4.41385512","0101000020E610000087BAF6A2C9A711404F84C3C114F94940",1,1
"47.65007","9.4804","0101000020E61000002EFF21FDF6F522402C0E677E35D34740",1,1
"49.1346","10.8772","0101000020E6100000371AC05B20C125405305A3923A914840",1,1
"38.8275","20.7019","0101000020E6100000F90FE9B7AFB3344052B81E85EB694340",1,1
"51.31475039","9.49609789","0101000020E61000004754EA8A00FE224004BAA3BD49A84940",1,1
"53.5424872","9.9684705","0101000020E61000001348895DDBEF2340D23F773870C54A40",1,1
"43.70996","10.39946","0101000020E6100000CD1E680586CC2440EDBB22F8DFDA4540",1,1
"55.49102","9.90754","0101000020E6100000A99F3715A9D0234049D74CBED9BE4B40",1,1
"51.37255242","-0.09102229","0101000020E610000094CCC19E3C4DB7BF0BF935CCAFAF4940",1,1
"45.5833","25.6167","0101000020E610000076711B0DE09D3940DFE00B93A9CA4640",1,1
"52.24181","10.98685","0101000020E61000007E1D386744F9254042EC4CA1F31E4A40",1,1
"44.0606439","12.5658391","0101000020E61000009D989AA9B5212940D899E72DC3074640",1,1
"39.3201346","26.1490119","0101000020E6100000FF36D5A425263A40B6A8AA2BFAA84340",1,1
"51.2185","6.7805","0101000020E6100000AC1C5A643B1F1B408716D9CEF79B4940",1,1
"53.3078","12.7356","0101000020E61000000DE02D90A0782940BADA8AFD65A74A40",1,1
"41.374437","2.189598","0101000020E61000009818CBF44B840140C8B4368DEDAF4440",1,1
"53.81411874","-1.67527083","0101000020E610000036AF2CC9E8CDFABF2CAEF90A35E84A40",1,1
"51.04076439","13.74838201","0101000020E6100000C0BA43ED2B7F2B4019F27CC437854940",1,1
"52.3333","-2.18333","0101000020E6100000650113B8757701C0DFE00B93A92A4A40",1,1
"39.2238","9.1217","0101000020E6100000AED85F764F3E2240226C787AA59C4340",1,1
"40.85521","14.25838","0101000020E610000087E123624A842C40289B7285776D4440",1,1
"39.32772006","26.17537585","0101000020E61000001A42846EE52C3A40B9F81DBBF2A94340",1,1
"38.906141","1.425775","0101000020E610000039454772F9CFF63F4948A46DFC734340",1,1
"38.29188099","26.30307232","0101000020E61000000CB9C625964D3A40E32F355B5C254340",1,1
"42.2117","-8.7323","0101000020E6100000BBB88D06F07621C0174850FC181B4540",1,1
"36.70696258","-4.44766045","0101000020E6100000BFD9418067CA11C0434CF4BF7D5A4240",1,1
"57.7225","12.9434","0101000020E6100000C217265305E3294014AE47E17ADC4C40",1,1
"40.422416","-3.668146","0101000020E610000030A017EE5C580DC050A73CBA11364440",1,1
"43.75389","11.23926","0101000020E61000005F7B6649807A26400664AF777FE04540",1,1
"38.28556215","26.37498409","0101000020E6100000011213F5FE5F3A40DB9CEF4C8D244340",1,1
"51.51681673","-0.17685505","0101000020E6100000F4F3F0AF2FA3C6BF16B0F40C27C24940",1,1
"48.99829325","8.37429366","0101000020E6100000AC99296BA3BF2040A648BE12C87F4840",1,1
"47.64815","9.17512","0101000020E610000044C02154A959224082734694F6D24740",1,1
"51.213577","6.75531","0101000020E6100000F65D11FC6F051B40C216BB7D569B4940",1,1
"52.35765387","4.83373473","0101000020E6100000BC8E9B8EBE5513400B781D9AC72D4A40",1,1
